source,text,created_at,retweet_count,favorite_count,id_str,utc_timestamp,est_timestamp,year,month,source2
Twitter for iPhone,"I hope John Brennan, the worst CIA Director in our country’s history, brings a lawsuit. It will then be very easy to get all of his records, texts, emails and documents to show not only the poor job he did, but how he was involved with the Mueller Rigged Witch Hunt. He won’t sue!",2018 Aug 20 14:13:19 ,30909,113982,1031544711717302272,2018-08-20T14:13:19Z,2018-08-20T14:13:19Z,2018,8,trump
Twitter for iPhone,"Where’s the Collusion? They made up a phony crime called Collusion, and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt, they scream Obstruction!",2018 Aug 20 11:48:12 ,24175,94672,1031508193107763200,2018-08-20T11:48:12Z,2018-08-20T11:48:12Z,2018,8,trump
Twitter for iPhone,"....looking for trouble. They are enjoying ruining people’s lives and REFUSE to look at the real corruption on the Democrat side - the lies, the firings, the deleted Emails and soooo much more! Mueller’s Angry Dems are looking to impact the election. They are a National Disgrace!",2018 Aug 20 11:38:44 ,21586,82923,1031505811074412544,2018-08-20T11:38:44Z,2018-08-20T11:38:44Z,2018,8,trump
Twitter for iPhone,"Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel, only with my approval, for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....",2018 Aug 20 11:28:45 ,18757,75766,1031503298967363586,2018-08-20T11:28:45Z,2018-08-20T11:28:45Z,2018,8,trump
Twitter for iPhone,"Study the late Joseph McCarthy, because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt!",2018 Aug 19 12:24:38 ,24681,96746,1031154974942810114,2018-08-19T12:24:38Z,2018-08-19T12:24:38Z,2018,8,trump
Twitter for iPhone,"Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced, the Times has been Fake News, and with their disgusting new Board Member, it will only get worse!",2018 Aug 19 12:14:44 ,22600,88499,1031152483949838336,2018-08-19T12:14:44Z,2018-08-19T12:14:44Z,2018,8,trump
Twitter for iPhone,"The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President, when in fact it is just the opposite -  the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!",2018 Aug 19 12:06:43 ,26504,99816,1031150465759633408,2018-08-19T12:06:43Z,2018-08-19T12:06:43Z,2018,8,trump
Twitter for iPhone,"No Collusion and No Obstruction, except by Crooked Hillary and the Democrats. All of the resignations and corruption, yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan, Comey, McCabe, Strzok lies to Congress, or Crooked’s Emails!",2018 Aug 19 11:30:41 ,29848,116507,1031141396776984576,2018-08-19T11:30:41Z,2018-08-19T11:30:41Z,2018,8,trump
Twitter for iPhone,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller  his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,2018 Aug 19 11:15:12 ,19915,80789,1031137499995930624,2018-08-19T11:15:12Z,2018-08-19T11:15:12Z,2018,8,trump
Twitter for iPhone,"The failing @nytimes wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel, he must be a John Dean type “RAT.” But I allowed him and all others to testify - I didn’t have to. I have nothing to hide......",2018 Aug 19 11:01:47 ,17727,71686,1031134125602820096,2018-08-19T11:01:47Z,2018-08-19T11:01:47Z,2018,8,trump
Twitter for iPhone,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",2018 Aug 18 22:12:30 ,24090,95534,1030940529037651968,2018-08-18T22:12:30Z,2018-08-18T22:12:30Z,2018,8,trump
Twitter for iPhone,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Councel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",2018 Aug 18 22:04:48 ,1915,6355,1030938589847269378,2018-08-18T22:04:48Z,2018-08-18T22:04:48Z,2018,8,trump
Twitter for iPhone,"The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S., our military and countries that help us!",2018 Aug 18 21:51:11 ,39806,158426,1030935164178903044,2018-08-18T21:51:11Z,2018-08-18T21:51:11Z,2018,8,trump
Twitter for iPhone,,2018 Aug 18 19:39:35 ,18870,75937,1030902046520696832,2018-08-18T19:39:35Z,2018-08-18T19:39:35Z,2018,8,trump
Twitter for iPhone,"The Economy is stronger and better than ever before. Importantly, there remains tremendous potential - it will only get better with time!",2018 Aug 18 13:39:28 ,22640,108880,1030811421007929345,2018-08-18T13:39:28Z,2018-08-18T13:39:28Z,2018,8,trump
Twitter for iPhone,Great Job  Rachel Campos-Duffy on @foxandfriends.,2018 Aug 18 13:34:49 ,8571,48439,1030810247127027712,2018-08-18T13:34:49Z,2018-08-18T13:34:49Z,2018,8,trump
Twitter for iPhone,"Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history  since getting out, he has become nothing less than a loudmouth, partisan, political hack who cannot be trusted with the secrets to our country!",2018 Aug 18 13:12:43 ,29516,116017,1030804685136035841,2018-08-18T13:12:43Z,2018-08-18T13:12:43Z,2018,8,trump
Twitter for iPhone,,2018 Aug 18 13:06:30 ,16551,66233,1030803123676348416,2018-08-18T13:06:30Z,2018-08-18T13:06:30Z,2018,8,trump
Twitter for iPhone,"All of the fools that are so focused on looking only at Russia should start also looking in another direction, China. But in the end, if we are smart, tough and well prepared, we will get along with everyone!",2018 Aug 18 11:46:14 ,20696,87374,1030782921500766209,2018-08-18T11:46:14Z,2018-08-18T11:46:14Z,2018,8,trump
Twitter for iPhone,"....Too many voices are being destroyed, some good  some bad, and that cannot be allowed to happen. Who is making the choices, because I can already tell you that too many mistakes are being made. Let everybody participate, good  bad, and we will all just have to figure it out!",2018 Aug 18 11:40:11 ,27825,106836,1030781399920455681,2018-08-18T11:40:11Z,2018-08-18T11:40:11Z,2018,8,trump
Twitter for iPhone,".....Censorship is a very dangerous thing  absolutely impossible to police. If you are weeding out Fake News, there is nothing so Fake as CNN  MSNBC,  yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt, or don’t watch at all..",2018 Aug 18 11:32:17 ,33662,125370,1030779412973846529,2018-08-18T11:32:17Z,2018-08-18T11:32:17Z,2018,8,trump
Twitter for iPhone,"Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration, we won’t let that happen. They are closing down the opinions of many people on the RIGHT, while at the same time doing nothing to others.......",2018 Aug 18 11:23:00 ,36914,114344,1030777074959757313,2018-08-18T11:23:00Z,2018-08-18T11:23:00Z,2018,8,trump
Twitter for iPhone,"....financial gain is a Federal Gratuity Statute Violation, Bribery Statute Violation, Honest Services Violation....all Major Crimes....because the DOJ is run by BLANK Jeff Sessions......”  Gregg Jarrett.  So when does Mueller do what must be done? Probably never! @FoxNews",2018 Aug 18 01:47:44 ,17813,70389,1030632303507243008,2018-08-18T01:47:44Z,2018-08-18T01:47:44Z,2018,8,trump
Twitter for iPhone,"“Bruce Ohr of DOJ is in legal jeopardy, it’s astonishing that he’s still employed. Bruce  Nelly Ohr’s bank account is getting fatter  fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......",2018 Aug 18 01:46:26 ,21534,77845,1030631977135812610,2018-08-18T01:46:26Z,2018-08-18T01:46:26Z,2018,8,trump
Twitter for iPhone,"“Bruce Ohr of DOJ is in legal jeopardy, it’s astonishingthat he’s still employed. Bruce  Nelly Ohr’s bank account is getting fatter  fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......",2018 Aug 18 01:37:58 ,2091,6214,1030629846299357185,2018-08-18T01:37:58Z,2018-08-18T01:37:58Z,2018,8,trump
Twitter for iPhone,“Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he was afraid the anti-Trump Russia probe will be exposed.”  Charles Payne  @FoxBusiness   How much more does Mueller have to see? They have blinders on - RIGGED!,2018 Aug 17 22:29:15 ,28033,94085,1030582354308411392,2018-08-17T22:29:15Z,2018-08-17T22:29:15Z,2018,8,trump
Twitter for iPhone,,2018 Aug 17 21:25:20 ,21967,81510,1030566272176672768,2018-08-17T21:25:20Z,2018-08-17T21:25:20Z,2018,8,trump
Twitter for iPhone,"...I say Andrew’s was a bigger and more incompetent blunder. He should easily win his race against a Super Liberal Actress, but his political career is over!",2018 Aug 17 19:25:53 ,12377,56971,1030536210194882561,2018-08-17T19:25:53Z,2018-08-17T19:25:53Z,2018,8,trump
Twitter for iPhone,"Which is worse, Hightax Andrew Cuomo's statement, “WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT” or Hillary Clinton’s “DEPLORABLES” statement...",2018 Aug 17 19:25:52 ,18617,76418,1030536206415802369,2018-08-17T19:25:52Z,2018-08-17T19:25:52Z,2018,8,trump
Twitter for iPhone,"When a politician admits that “We’re not going to make America great again,” there doesn’t seem to be much reason to ever vote for him. This could be a career threatening statement by Andrew Cuomo, with many wanting him to resign-he will get higher ratings than his brother Chris!",2018 Aug 17 14:17:03 ,21888,88873,1030458489070596096,2018-08-17T14:17:03Z,2018-08-17T14:17:03Z,2018,8,trump
Twitter for iPhone,"Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again, just look at the markets, jobs, military- setting records, and we will do even better. Andrew “choked” badly, mistake!",2018 Aug 17 14:10:25 ,21178,90668,1030456820417081344,2018-08-17T14:10:25Z,2018-08-17T14:10:25Z,2018,8,trump
Twitter for iPhone,"Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again, just look at the markets, jobs, military- setting records, and we will do even better. Andrew “chocked” badly, mistake!",2018 Aug 17 14:06:13 ,1177,4250,1030455761913217025,2018-08-17T14:06:13Z,2018-08-17T14:06:13Z,2018,8,trump
Twitter for iPhone,The U.S. has more than double the growth rate than it had 18 months ago.,2018 Aug 17 12:38:52 ,19545,87496,1030433779112923136,2018-08-17T12:38:52Z,2018-08-17T12:38:52Z,2018,8,trump
Twitter for iPhone,"Just announced, youth unemployment is at a 50 year low!  @foxandfriends",2018 Aug 17 12:29:24 ,19523,88731,1030431396341444609,2018-08-17T12:29:24Z,2018-08-17T12:29:24Z,2018,8,trump
Twitter for iPhone,"....attend the big parade already scheduled at Andrews Air Force Base on a different date,  go to the Paris parade, celebrating the end of the War, on November 11th. Maybe we will do something next year in D.C. when the cost comes WAY DOWN. Now we can buy some more jet fighters!",2018 Aug 17 12:10:05 ,15472,70688,1030426536871116801,2018-08-17T12:10:05Z,2018-08-17T12:10:05Z,2018,8,trump
Twitter for iPhone,"The local politicians who run Washington, D.C. (poorly) know a windfall when they see it. When asked to give us a price for holding a great celebratory military parade, they wanted a number so ridiculously high that I cancelled it. Never let someone hold you up! I will instead...",2018 Aug 17 11:57:56 ,18468,83128,1030423480725118976,2018-08-17T11:57:56Z,2018-08-17T11:57:56Z,2018,8,trump
Twitter for iPhone,"How does a politician, Cuomo, known for pushing people and businesses out of his state, not to mention having the highest taxes in the U.S., survive making the statement, WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT? Which section of the sentence is worse?",2018 Aug 17 11:44:01 ,20620,78103,1030419975692005376,2018-08-17T11:44:01Z,2018-08-17T11:44:01Z,2018,8,trump
Twitter for iPhone,"In speaking with some of the world’s top business leaders I asked what it is that would make business (jobs) even better in the U.S. “Stop quarterly reporting  go to a six month system,” said one. That would allow greater flexibility  save money. I have asked the SEC to study!",2018 Aug 17 11:30:55 ,16741,75930,1030416679069777921,2018-08-17T11:30:55Z,2018-08-17T11:30:55Z,2018,8,trump
Twitter for iPhone,".....released in 2017. If his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......”  Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs",2018 Aug 17 02:04:03 ,13705,53783,1030274024809656325,2018-08-17T02:04:03Z,2018-08-17T02:04:03Z,2018,8,trump
Twitter for iPhone,"“Director Brennan’s recent statements purport to know as fact that the Trump campaign colluded with a foreign power. If Director Brennan’s statement is based on intelligence he received while leading the CIA, why didn’t he include it in the Intelligence Community Assessment......",2018 Aug 17 01:54:54 ,18995,71461,1030271721780256768,2018-08-17T01:54:54Z,2018-08-17T01:54:54Z,2018,8,trump
Twitter for iPhone,"“....An incredibly corrupt FBI  DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off the deep end, he’s disgraced and discredited himself. His conduct has been outrageous.” Chris Farrell, Judicial Watch.",2018 Aug 17 01:49:11 ,21646,83290,1030270284245467136,2018-08-17T01:49:11Z,2018-08-17T01:49:11Z,2018,8,trump
Twitter for iPhone,"How can “Senator” Richard Blumenthal, who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam), pass judgement on anyone? Loser!",2018 Aug 17 00:56:42 ,30040,110496,1030257073047658501,2018-08-17T00:56:42Z,2018-08-17T00:56:42Z,2018,8,trump
Twitter for iPhone,".@TuckerCarlson speaking of John Brennan: “How did somebody so obviously limited intellectually get to be CIA Director in the first place?” Now that is a really good question! Then followed by “Richard Blumenthal of Connecticut is a FAKE War Hero...” So true, a total Fake!",2018 Aug 17 00:45:22 ,19048,72942,1030254224330969090,2018-08-17T00:45:22Z,2018-08-17T00:45:22Z,2018,8,trump
Twitter for iPhone,"“Very concerned about Comey’s firing, afraid they will be exposed,” said Bruce Ohr. DOJ’s Emails  Notes show Bruce Ohr’s connection to (phony  discredited) Trump Dossier. A creep thinking he would get caught in a dishonest act. Rigged Witch Hunt!",2018 Aug 16 23:53:55 ,21651,76957,1030241273784020993,2018-08-16T23:53:55Z,2018-08-16T23:53:55Z,2018,8,trump
Twitter for iPhone,"“While Steele shopped the document to multiple media outlets, he also asked for help with a RUSSIAN Oligarch.”  Catherine Herridge of @FoxNews  @LouDobbs  In other words, they were colluding with Russia!",2018 Aug 16 23:45:01 ,17833,62892,1030239036093411328,2018-08-16T23:45:01Z,2018-08-16T23:45:01Z,2018,8,trump
Twitter for iPhone,“The FBI received documents from Bruce Ohr (of the Justice Department  whose wife Nelly worked for Fusion GPS).” Disgraced and fired FBI Agent Peter Strzok. This is too crazy to be believed! The Rigged Witch Hunt has zero credibility.,2018 Aug 16 23:37:15 ,21100,79565,1030237078586617856,2018-08-16T23:37:15Z,2018-08-16T23:37:15Z,2018,8,trump
Twitter for iPhone,"Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor, who I must now ask to represent our Country as a great patriot hostage. We will pay nothing for the release of an innocent man, but we are cutting back on Turkey!",2018 Aug 16 23:30:26 ,23080,87039,1030235363258851328,2018-08-16T23:30:26Z,2018-08-16T23:30:26Z,2018,8,trump
Twitter for iPhone,Thank you for the kind words Omarosa! ,2018 Aug 16 18:55:35 ,25400,86352,1030166194723205122,2018-08-16T18:55:35Z,2018-08-16T18:55:35Z,2018,8,trump
Twitter for iPhone,Great @Cabinet meeting today at the @WhiteHouse! ,2018 Aug 16 18:43:22 ,10760,53002,1030163121678245889,2018-08-16T18:43:22Z,2018-08-16T18:43:22Z,2018,8,trump
Twitter for iPhone,"The Queen of Soul, Aretha Franklin, is dead. She was a great woman, with a wonderful gift from God, her voice. She will be missed!",2018 Aug 16 15:36:26 ,27700,147536,1030116078125568006,2018-08-16T15:36:26Z,2018-08-16T15:36:26Z,2018,8,trump
Twitter for iPhone,"There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press is FREE to write and say anything it wants, but much of what it says is FAKE NEWS, pushing a political agenda or just plain trying to hurt people. HONESTY WINS!",2018 Aug 16 14:10:17 ,36491,135175,1030094399362007040,2018-08-16T14:10:17Z,2018-08-16T14:10:17Z,2018,8,trump
Twitter for iPhone,"The Boston Globe, which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses  investment), or 2.1 BILLION DOLLARS, was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT!",2018 Aug 16 14:00:00 ,16770,66579,1030091812495654912,2018-08-16T14:00:00Z,2018-08-16T14:00:00Z,2018,8,trump
Twitter for iPhone,THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country....BUT WE ARE WINNING!,2018 Aug 16 12:50:44 ,25316,105165,1030074380397752320,2018-08-16T12:50:44Z,2018-08-16T12:50:44Z,2018,8,trump
Twitter for iPhone,"Our Economy is doing better than ever. Money is pouring into our cherished DOLLAR like rarely before, companies earnings are higher than ever, inflation is low  business optimism is higher than it has ever been. For the first time in many decades, we are protecting our workers!",2018 Aug 16 12:43:33 ,22013,91682,1030072571948134400,2018-08-16T12:43:33Z,2018-08-16T12:43:33Z,2018,8,trump
Twitter for iPhone,“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.” @seanhannity,2018 Aug 16 02:40:42 ,29422,109905,1029920861128720385,2018-08-16T02:40:42Z,2018-08-16T02:40:42Z,2018,8,trump
Twitter for iPhone,"Mark Levin “When they had power they didn’t stop the Russians, the Chinese, the North Koreans, they funded the Iranians  are responsible for the greatest scandal in American history by interfering with our election  trying to undermine the Trump Campaign and Trump Presidency.”",2018 Aug 16 02:31:58 ,30896,102505,1029918661165936641,2018-08-16T02:31:58Z,2018-08-16T02:31:58Z,2018,8,trump
Twitter for iPhone,"“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",2018 Aug 16 02:02:16 ,34935,127810,1029911186949767168,2018-08-16T02:02:16Z,2018-08-16T02:02:16Z,2018,8,trump
Twitter for iPhone,"“WE’RE NOT GONG TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.”  Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",2018 Aug 16 01:53:25 ,3607,10983,1029908960265027585,2018-08-16T01:53:25Z,2018-08-16T01:53:25Z,2018,8,trump
Twitter for iPhone,"“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump” concerning the Rigged Witch Hunt. JOE DIGENOVA, former U.S. Attorney.",2018 Aug 16 01:14:17 ,24361,93179,1029899109749202944,2018-08-16T01:14:17Z,2018-08-16T01:14:17Z,2018,8,trump
Twitter for iPhone,"“John Brennan is a stain on the Country, we deserve better than this.” Former Secret Service Agent and author of new book, “Spygate, the Attempted Sabotage of Donald J. Trump,” Dan Bongino. Thank you Dan, and good luck with the book!",2018 Aug 16 01:00:41 ,24821,93900,1029895689868853248,2018-08-16T01:00:41Z,2018-08-16T01:00:41Z,2018,8,trump
Twitter for iPhone,"Chuck Schumer, I agree! ",2018 Aug 15 18:34:17 ,30854,87311,1029798446650277888,2018-08-15T18:34:17Z,2018-08-15T18:34:17Z,2018,8,trump
Twitter for iPhone,"Our Country was built on Tariffs, and Tariffs are now leading us to great new Trade Deals - as opposed to the horrible and unfair Trade Deals that I inherited as your President. Other Countries should not be allowed to come in and steal the wealth of our great U.S.A. No longer!",2018 Aug 15 15:04:16 ,20036,82415,1029745594540150784,2018-08-15T15:04:16Z,2018-08-15T15:04:16Z,2018,8,trump
Twitter for iPhone,"Happy Birthday to the leader of the Democrat Party, Maxine Waters!",2018 Aug 15 14:57:20 ,18708,93574,1029743849160232960,2018-08-15T14:57:20Z,2018-08-15T14:57:20Z,2018,8,trump
Twitter for iPhone,"“The action (the Strzok firing) was a decisive step in the right direction in correcting the wrongs committed by what has been described as Comey’s skinny inner circle.”  Chris Swecker, former FBI Assistant Director.",2018 Aug 15 14:15:07 ,16687,69798,1029733227404189697,2018-08-15T14:15:07Z,2018-08-15T14:15:07Z,2018,8,trump
Twitter for iPhone,"The Rigged Russian Witch Hunt goes on and on as the “originators and founders” of this scam continue to be fired and demoted for their corrupt and illegal activity. All credibility is gone from this terrible Hoax, and much more will be lost as it proceeds. No Collusion!",2018 Aug 15 14:08:18 ,19234,78501,1029731513573822464,2018-08-15T14:08:18Z,2018-08-15T14:08:18Z,2018,8,trump
Twitter for iPhone,My friend and very early supporter Kris Kobach won the Republican Nomination for Governor of Kansas last night in a tough race against a very fine opponent. Kris will win in November and be a great Governor. He has my complete and total Endorsement!,2018 Aug 15 13:51:12 ,11765,55895,1029727209316069376,2018-08-15T13:51:12Z,2018-08-15T13:51:12Z,2018,8,trump
Twitter for iPhone,"It is about time that Connecticut had a real and talented Governor. Bob Stefanowski is the person needed to do the job. Tough on crime, Bob is also a big cutter of Taxes. He will win in November and make a Great Governor, a major difference maker. Bob has my total Endorsement!",2018 Aug 15 13:39:35 ,14425,62799,1029724286121074689,2018-08-15T13:39:35Z,2018-08-15T13:39:35Z,2018,8,trump
Twitter for iPhone,".@PeteStauber won big last night in Minnesota. A big star in Hockey, he will be an even bigger star in politics. It all begins with a win in November. Pete has my complete and total Endorsement!",2018 Aug 15 13:31:30 ,10061,47074,1029722249232826368,2018-08-15T13:31:30Z,2018-08-15T13:31:30Z,2018,8,trump
Twitter for iPhone,"“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who entered the U.S. legally.” Chuck Schumer in 2009, before he went left and haywire!  @foxandfriends",2018 Aug 15 13:18:43 ,24294,86233,1029719034756059136,2018-08-15T13:18:43Z,2018-08-15T13:18:43Z,2018,8,trump
Twitter for iPhone,"Congratulations to Bryan Steil on a wonderful win last night. You will be replacing a great guy in Paul Ryan, and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!",2018 Aug 15 13:14:19 ,10000,46806,1029717928130818048,2018-08-15T13:14:19Z,2018-08-15T13:14:19Z,2018,8,trump
Twitter for iPhone,Jeff Johnson of Minnesota had a big night in winning the Republican nomination for Governor against a very strong and well known opponent! Thanks for all of the support you showed me. You have my complete and total Endorsement. You will win in November!,2018 Aug 15 13:12:48 ,10438,48658,1029717542842052608,2018-08-15T13:12:48Z,2018-08-15T13:12:48Z,2018,8,trump
Twitter for iPhone,Scott Walker is very special and will have another great win in November. He has done a fantastic job as Governor of Wisconsin and will always have my full support and Endorsement!,2018 Aug 15 13:07:05 ,10758,49953,1029716105420595200,2018-08-15T13:07:05Z,2018-08-15T13:07:05Z,2018,8,trump
Twitter for iPhone,"Congratulations to Bryan Steil on a wonderful win last night. Your will be replacing a great guy in Paul Ryan, and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!",2018 Aug 15 13:02:23 ,1484,6222,1029714921645334529,2018-08-15T13:02:23Z,2018-08-15T13:02:23Z,2018,8,trump
Twitter for iPhone,Congratulations to Leah Vukmir of Wisconsin on your great win last night. You beat a very tough and good competitor and will make a fantastic Senator after winning in November against someone who has done very little. You have my complete and total Endorsement!,2018 Aug 15 12:54:11 ,10460,49196,1029712857724792832,2018-08-15T12:54:11Z,2018-08-15T12:54:11Z,2018,8,trump
Twitter for iPhone,"“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who enters the U.S. legally.”  Chuck Schumer in 2009, before he went left and haywire!  @foxandfriends",2018 Aug 15 12:44:12 ,5995,19529,1029710345315733504,2018-08-15T12:44:12Z,2018-08-15T12:44:12Z,2018,8,trump
Twitter for iPhone,Great Republican election results last night. So far we have the team we want. 8 for 9 in Special Elections. Red Wave!,2018 Aug 15 12:30:38 ,19473,91690,1029706933706661889,2018-08-15T12:30:38Z,2018-08-15T12:30:38Z,2018,8,trump
Twitter for iPhone,“Hope and Change in an Alabama Coal Mine” ,2018 Aug 14 18:21:51 ,12774,54284,1029432932094668802,2018-08-14T18:21:51Z,2018-08-14T18:21:51Z,2018,8,trump
Twitter for iPhone,"Lou Dobbs: “This cannot go forward...this Special Counsel with all of his conflicts, with his 17 Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou, so true!",2018 Aug 14 13:15:58 ,21009,82356,1029355952414371841,2018-08-14T13:15:58Z,2018-08-14T13:15:58Z,2018,8,trump
Twitter for iPhone,Strzok started the illegal Rigged Witch Hunt - why isn’t this so-called “probe” ended immediately? Why aren’t these angry and conflicted Democrats instead looking at Crooked Hillary?,2018 Aug 14 13:10:30 ,22093,91079,1029354577559281665,2018-08-14T13:10:30Z,2018-08-14T13:10:30Z,2018,8,trump
Twitter for iPhone,"Fired FBI Agent Peter Strzok is a fraud, as is the rigged investigation he started. There was no Collusion or Obstruction with Russia, and everybody, including the Democrats, know it. The only Collusion and Obstruction was by Crooked Hillary, the Democrats and the DNC!",2018 Aug 14 13:01:50 ,24154,97054,1029352395464224769,2018-08-14T13:01:50Z,2018-08-14T13:01:50Z,2018,8,trump
Twitter for iPhone,"“They were all in on it, clear Hillary Clinton and FRAME Donald Trump for things he didn’t do.” Gregg Jarrett on @foxandfriends  If we had a real Attorney General, this Witch Hunt would never have been started! Looking at the wrong people.",2018 Aug 14 12:06:55 ,19742,73779,1029338578239795200,2018-08-14T12:06:55Z,2018-08-14T12:06:55Z,2018,8,trump
Twitter for iPhone,"Bruce Ohr of the “Justice” Department (can you believe he is still there) is accused of helping disgraced Christopher Steele “find dirt on Trump.” Ohr’s wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier. @foxandfriends",2018 Aug 14 11:55:01 ,17242,66054,1029335579845115904,2018-08-14T11:55:01Z,2018-08-14T11:55:01Z,2018,8,trump
Twitter for iPhone,Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!,2018 Aug 14 11:42:11 ,30906,131440,1029332350969237504,2018-08-14T11:42:11Z,2018-08-14T11:42:11Z,2018,8,trump
Twitter for iPhone,"When you give a crazed, crying lowlife a break, and give her a job at the White House, I guess it just didn’t work out. Good work by General Kelly for quickly firing that dog!",2018 Aug 14 11:31:11 ,21625,92317,1029329583672307712,2018-08-14T11:31:11Z,2018-08-14T11:31:11Z,2018,8,trump
Twitter for iPhone,"Lou Dobbs: “This cannot go forward...this Special Councel with all of his conflicts, with his 17 Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou, so true!",2018 Aug 14 11:21:48 ,6681,25430,1029327223269060609,2018-08-14T11:21:48Z,2018-08-14T11:21:48Z,2018,8,trump
Twitter for iPhone,"....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors.” Thank you Judicial Watch, I couldn’t have said it better myself!",2018 Aug 14 11:13:26 ,15683,66489,1029325115547369472,2018-08-14T11:13:26Z,2018-08-14T11:13:26Z,2018,8,trump
Twitter for iPhone,"....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead, Mueller is pretending nothing went wrong. He used Strzok, he used the Clinton DNC Dossier...the whole thing....",2018 Aug 14 11:07:00 ,14104,57675,1029323499226243072,2018-08-14T11:07:00Z,2018-08-14T11:07:00Z,2018,8,trump
Twitter for iPhone,Tom Fitton of Judicial Watch: “The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok  his colleagues at the top levels of the FBI. We know this...,2018 Aug 14 10:59:33 ,18871,75498,1029321624603054080,2018-08-14T10:59:33Z,2018-08-14T10:59:33Z,2018,8,trump
